Source,ECOS
Unit,none
Name,"Call금리(1일, 중개회사간거래)"
date,call
8/18/2009 12:00:00 AM,0.0197
8/19/2009 12:00:00 AM,0.0197
8/20/2009 12:00:00 AM,0.0199
8/21/2009 12:00:00 AM,0.0198
8/24/2009 12:00:00 AM,0.0198
8/25/2009 12:00:00 AM,0.0198
8/26/2009 12:00:00 AM,0.0198
8/27/2009 12:00:00 AM,0.0197
8/28/2009 12:00:00 AM,0.0197
8/31/2009 12:00:00 AM,0.0199
9/1/2009 12:00:00 AM,0.0198
9/2/2009 12:00:00 AM,0.0198
9/3/2009 12:00:00 AM,0.0197
9/4/2009 12:00:00 AM,0.0197
9/7/2009 12:00:00 AM,0.0197
9/8/2009 12:00:00 AM,0.0191
9/9/2009 12:00:00 AM,0.0198
9/10/2009 12:00:00 AM,0.0199
9/11/2009 12:00:00 AM,0.0199
9/14/2009 12:00:00 AM,0.02
9/15/2009 12:00:00 AM,0.0199
9/16/2009 12:00:00 AM,0.0199
9/17/2009 12:00:00 AM,0.02
9/18/2009 12:00:00 AM,0.02
9/21/2009 12:00:00 AM,0.0197
9/22/2009 12:00:00 AM,0.018
9/23/2009 12:00:00 AM,0.0179
9/24/2009 12:00:00 AM,0.02
9/25/2009 12:00:00 AM,0.02
9/28/2009 12:00:00 AM,0.02
9/29/2009 12:00:00 AM,0.0201
9/30/2009 12:00:00 AM,0.02
10/1/2009 12:00:00 AM,0.02
10/5/2009 12:00:00 AM,0.0199
10/6/2009 12:00:00 AM,0.02
10/7/2009 12:00:00 AM,0.0199
10/8/2009 12:00:00 AM,0.0199
10/9/2009 12:00:00 AM,0.0199
10/12/2009 12:00:00 AM,0.0199
10/13/2009 12:00:00 AM,0.0199
10/14/2009 12:00:00 AM,0.0199
10/15/2009 12:00:00 AM,0.0199
10/16/2009 12:00:00 AM,0.0198
10/19/2009 12:00:00 AM,0.0198
10/20/2009 12:00:00 AM,0.0199
10/21/2009 12:00:00 AM,0.0202
10/22/2009 12:00:00 AM,0.02
10/23/2009 12:00:00 AM,0.02
10/26/2009 12:00:00 AM,0.02
10/27/2009 12:00:00 AM,0.02
10/28/2009 12:00:00 AM,0.02
10/29/2009 12:00:00 AM,0.0201
10/30/2009 12:00:00 AM,0.0201
11/2/2009 12:00:00 AM,0.02
11/3/2009 12:00:00 AM,0.0199
11/4/2009 12:00:00 AM,0.0199
11/5/2009 12:00:00 AM,0.02
11/6/2009 12:00:00 AM,0.02
11/9/2009 12:00:00 AM,0.02
11/10/2009 12:00:00 AM,0.0207
11/11/2009 12:00:00 AM,0.0198
11/12/2009 12:00:00 AM,0.0201
11/13/2009 12:00:00 AM,0.02
11/16/2009 12:00:00 AM,0.0201
11/17/2009 12:00:00 AM,0.0199
11/18/2009 12:00:00 AM,0.0196
11/19/2009 12:00:00 AM,0.0195
11/20/2009 12:00:00 AM,0.0201
11/23/2009 12:00:00 AM,0.0203
11/24/2009 12:00:00 AM,0.02
11/25/2009 12:00:00 AM,0.0199
11/26/2009 12:00:00 AM,0.0201
11/27/2009 12:00:00 AM,0.02
11/30/2009 12:00:00 AM,0.0201
12/1/2009 12:00:00 AM,0.02
12/2/2009 12:00:00 AM,0.02
12/3/2009 12:00:00 AM,0.02
12/4/2009 12:00:00 AM,0.02
12/7/2009 12:00:00 AM,0.0199
12/8/2009 12:00:00 AM,0.0197
12/9/2009 12:00:00 AM,0.0199
12/10/2009 12:00:00 AM,0.0201
12/11/2009 12:00:00 AM,0.02
12/14/2009 12:00:00 AM,0.02
12/15/2009 12:00:00 AM,0.02
12/16/2009 12:00:00 AM,0.02
12/17/2009 12:00:00 AM,0.02
12/18/2009 12:00:00 AM,0.02
12/21/2009 12:00:00 AM,0.02
12/22/2009 12:00:00 AM,0.0199
12/23/2009 12:00:00 AM,0.0198
12/24/2009 12:00:00 AM,0.02
12/28/2009 12:00:00 AM,0.02
12/29/2009 12:00:00 AM,0.02
12/30/2009 12:00:00 AM,0.02
1/4/2010 12:00:00 AM,0.0199
1/5/2010 12:00:00 AM,0.0198
1/6/2010 12:00:00 AM,0.0196
1/7/2010 12:00:00 AM,0.02
1/8/2010 12:00:00 AM,0.02
1/11/2010 12:00:00 AM,0.02
1/12/2010 12:00:00 AM,0.02
1/13/2010 12:00:00 AM,0.02
1/14/2010 12:00:00 AM,0.02
1/15/2010 12:00:00 AM,0.02
1/18/2010 12:00:00 AM,0.0199
1/19/2010 12:00:00 AM,0.0199
1/20/2010 12:00:00 AM,0.0197
1/21/2010 12:00:00 AM,0.0201
1/22/2010 12:00:00 AM,0.02
1/25/2010 12:00:00 AM,0.0201
1/26/2010 12:00:00 AM,0.0201
1/27/2010 12:00:00 AM,0.0201
1/28/2010 12:00:00 AM,0.02
1/29/2010 12:00:00 AM,0.0201
2/1/2010 12:00:00 AM,0.0201
2/2/2010 12:00:00 AM,0.02
2/3/2010 12:00:00 AM,0.02
2/4/2010 12:00:00 AM,0.02
2/5/2010 12:00:00 AM,0.02
2/8/2010 12:00:00 AM,0.02
2/9/2010 12:00:00 AM,0.0199
2/10/2010 12:00:00 AM,0.0197
2/11/2010 12:00:00 AM,0.0202
2/12/2010 12:00:00 AM,0.0202
2/16/2010 12:00:00 AM,0.0201
2/17/2010 12:00:00 AM,0.0202
2/18/2010 12:00:00 AM,0.0202
2/19/2010 12:00:00 AM,0.0201
2/22/2010 12:00:00 AM,0.0198
2/23/2010 12:00:00 AM,0.0192
2/24/2010 12:00:00 AM,0.019
2/25/2010 12:00:00 AM,0.0202
2/26/2010 12:00:00 AM,0.0202
3/2/2010 12:00:00 AM,0.0202
3/3/2010 12:00:00 AM,0.0201
3/4/2010 12:00:00 AM,0.0202
3/5/2010 12:00:00 AM,0.0201
3/8/2010 12:00:00 AM,0.0202
3/9/2010 12:00:00 AM,0.0202
3/10/2010 12:00:00 AM,0.0199
3/11/2010 12:00:00 AM,0.0202
3/12/2010 12:00:00 AM,0.0202
3/15/2010 12:00:00 AM,0.0201
3/16/2010 12:00:00 AM,0.0201
3/17/2010 12:00:00 AM,0.02
3/18/2010 12:00:00 AM,0.0201
3/19/2010 12:00:00 AM,0.0201
3/22/2010 12:00:00 AM,0.0201
3/23/2010 12:00:00 AM,0.02
3/24/2010 12:00:00 AM,0.0198
3/25/2010 12:00:00 AM,0.0201
3/26/2010 12:00:00 AM,0.02
3/29/2010 12:00:00 AM,0.02
3/30/2010 12:00:00 AM,0.0199
3/31/2010 12:00:00 AM,0.02
4/1/2010 12:00:00 AM,0.0199
4/2/2010 12:00:00 AM,0.02
4/5/2010 12:00:00 AM,0.02
4/6/2010 12:00:00 AM,0.0202
4/7/2010 12:00:00 AM,0.0202
4/8/2010 12:00:00 AM,0.02
4/9/2010 12:00:00 AM,0.02
4/12/2010 12:00:00 AM,0.0201
4/13/2010 12:00:00 AM,0.0201
4/14/2010 12:00:00 AM,0.02
4/15/2010 12:00:00 AM,0.02
4/16/2010 12:00:00 AM,0.0199
4/19/2010 12:00:00 AM,0.02
4/20/2010 12:00:00 AM,0.02
4/21/2010 12:00:00 AM,0.0201
4/22/2010 12:00:00 AM,0.02
4/23/2010 12:00:00 AM,0.02
4/26/2010 12:00:00 AM,0.0201
4/27/2010 12:00:00 AM,0.0201
4/28/2010 12:00:00 AM,0.02
4/29/2010 12:00:00 AM,0.02
4/30/2010 12:00:00 AM,0.02
5/3/2010 12:00:00 AM,0.0205
5/4/2010 12:00:00 AM,0.0205
5/6/2010 12:00:00 AM,0.0202
5/7/2010 12:00:00 AM,0.0201
5/10/2010 12:00:00 AM,0.0201
5/11/2010 12:00:00 AM,0.0201
5/12/2010 12:00:00 AM,0.0201
5/13/2010 12:00:00 AM,0.0201
5/14/2010 12:00:00 AM,0.0201
5/17/2010 12:00:00 AM,0.0202
5/18/2010 12:00:00 AM,0.0201
5/19/2010 12:00:00 AM,0.0201
5/20/2010 12:00:00 AM,0.0202
5/24/2010 12:00:00 AM,0.0202
5/25/2010 12:00:00 AM,0.0202
5/26/2010 12:00:00 AM,0.0199
5/27/2010 12:00:00 AM,0.0198
5/28/2010 12:00:00 AM,0.0198
5/31/2010 12:00:00 AM,0.02
6/1/2010 12:00:00 AM,0.0199
6/3/2010 12:00:00 AM,0.0199
6/4/2010 12:00:00 AM,0.0198
6/7/2010 12:00:00 AM,0.0199
6/8/2010 12:00:00 AM,0.0195
6/9/2010 12:00:00 AM,0.0197
6/10/2010 12:00:00 AM,0.0202
6/11/2010 12:00:00 AM,0.0202
6/14/2010 12:00:00 AM,0.0202
6/15/2010 12:00:00 AM,0.0202
6/16/2010 12:00:00 AM,0.0201
6/17/2010 12:00:00 AM,0.0201
6/18/2010 12:00:00 AM,0.02
6/21/2010 12:00:00 AM,0.0201
6/22/2010 12:00:00 AM,0.0201
6/23/2010 12:00:00 AM,0.0197
6/24/2010 12:00:00 AM,0.0202
6/25/2010 12:00:00 AM,0.0202
6/28/2010 12:00:00 AM,0.0199
6/29/2010 12:00:00 AM,0.0195
6/30/2010 12:00:00 AM,0.0203
7/1/2010 12:00:00 AM,0.0199
7/2/2010 12:00:00 AM,0.0199
7/5/2010 12:00:00 AM,0.0201
7/6/2010 12:00:00 AM,0.0205
7/7/2010 12:00:00 AM,0.0204
7/8/2010 12:00:00 AM,0.0202
7/9/2010 12:00:00 AM,0.0227
7/12/2010 12:00:00 AM,0.0227
7/13/2010 12:00:00 AM,0.0227
7/14/2010 12:00:00 AM,0.0227
7/15/2010 12:00:00 AM,0.0227
7/16/2010 12:00:00 AM,0.0225
7/19/2010 12:00:00 AM,0.0226
7/20/2010 12:00:00 AM,0.0227
7/21/2010 12:00:00 AM,0.0227
7/22/2010 12:00:00 AM,0.0227
7/23/2010 12:00:00 AM,0.0227
7/26/2010 12:00:00 AM,0.0227
7/27/2010 12:00:00 AM,0.0227
7/28/2010 12:00:00 AM,0.0227
7/29/2010 12:00:00 AM,0.0228
7/30/2010 12:00:00 AM,0.0228
8/2/2010 12:00:00 AM,0.0228
8/3/2010 12:00:00 AM,0.0227
8/4/2010 12:00:00 AM,0.0227
8/5/2010 12:00:00 AM,0.0228
8/6/2010 12:00:00 AM,0.0227
8/9/2010 12:00:00 AM,0.0228
8/10/2010 12:00:00 AM,0.0228
8/11/2010 12:00:00 AM,0.0229
8/12/2010 12:00:00 AM,0.0227
8/13/2010 12:00:00 AM,0.0227
8/16/2010 12:00:00 AM,0.0227
8/17/2010 12:00:00 AM,0.0227
8/18/2010 12:00:00 AM,0.0227
8/19/2010 12:00:00 AM,0.0228
8/20/2010 12:00:00 AM,0.0228
8/23/2010 12:00:00 AM,0.0226
8/24/2010 12:00:00 AM,0.023
8/25/2010 12:00:00 AM,0.0229
8/26/2010 12:00:00 AM,0.0228
8/27/2010 12:00:00 AM,0.0228
8/30/2010 12:00:00 AM,0.0227
8/31/2010 12:00:00 AM,0.0228
9/1/2010 12:00:00 AM,0.0227
9/2/2010 12:00:00 AM,0.0227
9/3/2010 12:00:00 AM,0.0227
9/6/2010 12:00:00 AM,0.0227
9/7/2010 12:00:00 AM,0.0226
9/8/2010 12:00:00 AM,0.0227
9/9/2010 12:00:00 AM,0.0227
9/10/2010 12:00:00 AM,0.0227
9/13/2010 12:00:00 AM,0.0227
9/14/2010 12:00:00 AM,0.0227
9/15/2010 12:00:00 AM,0.0228
9/16/2010 12:00:00 AM,0.0228
9/17/2010 12:00:00 AM,0.0228
9/20/2010 12:00:00 AM,0.0228
9/24/2010 12:00:00 AM,0.0228
9/27/2010 12:00:00 AM,0.0227
9/28/2010 12:00:00 AM,0.0227
9/29/2010 12:00:00 AM,0.0226
9/30/2010 12:00:00 AM,0.0228
10/1/2010 12:00:00 AM,0.0227
10/4/2010 12:00:00 AM,0.0224
10/5/2010 12:00:00 AM,0.0218
10/6/2010 12:00:00 AM,0.022
10/7/2010 12:00:00 AM,0.0228
10/8/2010 12:00:00 AM,0.0228
10/11/2010 12:00:00 AM,0.0228
10/12/2010 12:00:00 AM,0.0227
10/13/2010 12:00:00 AM,0.0228
10/14/2010 12:00:00 AM,0.0228
10/15/2010 12:00:00 AM,0.0227
10/18/2010 12:00:00 AM,0.0226
10/19/2010 12:00:00 AM,0.0228
10/20/2010 12:00:00 AM,0.0229
10/21/2010 12:00:00 AM,0.0228
10/22/2010 12:00:00 AM,0.0228
10/25/2010 12:00:00 AM,0.0225
10/26/2010 12:00:00 AM,0.0225
10/27/2010 12:00:00 AM,0.0224
10/28/2010 12:00:00 AM,0.0224
10/29/2010 12:00:00 AM,0.0226
11/1/2010 12:00:00 AM,0.0225
11/2/2010 12:00:00 AM,0.0224
11/3/2010 12:00:00 AM,0.0224
11/4/2010 12:00:00 AM,0.0224
11/5/2010 12:00:00 AM,0.0224
11/8/2010 12:00:00 AM,0.0224
11/9/2010 12:00:00 AM,0.0227
11/10/2010 12:00:00 AM,0.0226
11/11/2010 12:00:00 AM,0.0225
11/12/2010 12:00:00 AM,0.0224
11/15/2010 12:00:00 AM,0.0224
11/16/2010 12:00:00 AM,0.025
11/17/2010 12:00:00 AM,0.025
11/18/2010 12:00:00 AM,0.025
11/19/2010 12:00:00 AM,0.025
11/22/2010 12:00:00 AM,0.0251
11/23/2010 12:00:00 AM,0.0252
11/24/2010 12:00:00 AM,0.0254
11/25/2010 12:00:00 AM,0.025
11/26/2010 12:00:00 AM,0.025
11/29/2010 12:00:00 AM,0.025
11/30/2010 12:00:00 AM,0.0251
12/1/2010 12:00:00 AM,0.025
12/2/2010 12:00:00 AM,0.025
12/3/2010 12:00:00 AM,0.025
12/6/2010 12:00:00 AM,0.025
12/7/2010 12:00:00 AM,0.0252
12/8/2010 12:00:00 AM,0.0252
12/9/2010 12:00:00 AM,0.0251
12/10/2010 12:00:00 AM,0.025
12/13/2010 12:00:00 AM,0.025
12/14/2010 12:00:00 AM,0.025
12/15/2010 12:00:00 AM,0.0249
12/16/2010 12:00:00 AM,0.025
12/17/2010 12:00:00 AM,0.0249
12/20/2010 12:00:00 AM,0.025
12/21/2010 12:00:00 AM,0.0252
12/22/2010 12:00:00 AM,0.0253
12/23/2010 12:00:00 AM,0.025
12/24/2010 12:00:00 AM,0.025
12/27/2010 12:00:00 AM,0.025
12/28/2010 12:00:00 AM,0.025
12/29/2010 12:00:00 AM,0.025
12/30/2010 12:00:00 AM,0.0249
1/3/2011 12:00:00 AM,0.0249
1/4/2011 12:00:00 AM,0.025
1/5/2011 12:00:00 AM,0.0249
1/6/2011 12:00:00 AM,0.0249
1/7/2011 12:00:00 AM,0.0249
1/10/2011 12:00:00 AM,0.025
1/11/2011 12:00:00 AM,0.025
1/12/2011 12:00:00 AM,0.025
1/13/2011 12:00:00 AM,0.0274
1/14/2011 12:00:00 AM,0.0274
1/17/2011 12:00:00 AM,0.0274
1/18/2011 12:00:00 AM,0.0276
1/19/2011 12:00:00 AM,0.0277
1/20/2011 12:00:00 AM,0.0275
1/21/2011 12:00:00 AM,0.0275
1/24/2011 12:00:00 AM,0.0275
1/25/2011 12:00:00 AM,0.0275
1/26/2011 12:00:00 AM,0.0274
1/27/2011 12:00:00 AM,0.0274
1/28/2011 12:00:00 AM,0.0274
1/31/2011 12:00:00 AM,0.0276
2/1/2011 12:00:00 AM,0.0276
2/7/2011 12:00:00 AM,0.0275
2/8/2011 12:00:00 AM,0.0278
2/9/2011 12:00:00 AM,0.0277
2/10/2011 12:00:00 AM,0.0275
2/11/2011 12:00:00 AM,0.0275
2/14/2011 12:00:00 AM,0.0275
2/15/2011 12:00:00 AM,0.0274
2/16/2011 12:00:00 AM,0.0275
2/17/2011 12:00:00 AM,0.0275
2/18/2011 12:00:00 AM,0.0275
2/21/2011 12:00:00 AM,0.0275
2/22/2011 12:00:00 AM,0.0275
2/23/2011 12:00:00 AM,0.0275
2/24/2011 12:00:00 AM,0.0276
2/25/2011 12:00:00 AM,0.0276
2/28/2011 12:00:00 AM,0.0276
3/2/2011 12:00:00 AM,0.0275
3/3/2011 12:00:00 AM,0.0275
3/4/2011 12:00:00 AM,0.0275
3/7/2011 12:00:00 AM,0.0276
3/8/2011 12:00:00 AM,0.0275
3/9/2011 12:00:00 AM,0.0275
3/10/2011 12:00:00 AM,0.0299
3/11/2011 12:00:00 AM,0.0297
3/14/2011 12:00:00 AM,0.0296
3/15/2011 12:00:00 AM,0.0299
3/16/2011 12:00:00 AM,0.03
3/17/2011 12:00:00 AM,0.03
3/18/2011 12:00:00 AM,0.0299
3/21/2011 12:00:00 AM,0.0299
3/22/2011 12:00:00 AM,0.0301
3/23/2011 12:00:00 AM,0.0302
3/24/2011 12:00:00 AM,0.03
3/25/2011 12:00:00 AM,0.0299
3/28/2011 12:00:00 AM,0.0299
3/29/2011 12:00:00 AM,0.0298
3/30/2011 12:00:00 AM,0.0298
3/31/2011 12:00:00 AM,0.0299
4/1/2011 12:00:00 AM,0.0298
4/4/2011 12:00:00 AM,0.0299
4/5/2011 12:00:00 AM,0.0304
4/6/2011 12:00:00 AM,0.0304
4/7/2011 12:00:00 AM,0.0301
4/8/2011 12:00:00 AM,0.0301
4/11/2011 12:00:00 AM,0.0301
4/12/2011 12:00:00 AM,0.0301
4/13/2011 12:00:00 AM,0.0301
4/14/2011 12:00:00 AM,0.0301
4/15/2011 12:00:00 AM,0.0301
4/18/2011 12:00:00 AM,0.0301
4/19/2011 12:00:00 AM,0.0303
4/20/2011 12:00:00 AM,0.0304
4/21/2011 12:00:00 AM,0.0302
4/22/2011 12:00:00 AM,0.0302
4/25/2011 12:00:00 AM,0.0302
4/26/2011 12:00:00 AM,0.0302
4/27/2011 12:00:00 AM,0.0301
4/28/2011 12:00:00 AM,0.0301
4/29/2011 12:00:00 AM,0.0302
5/2/2011 12:00:00 AM,0.0301
5/3/2011 12:00:00 AM,0.0301
5/4/2011 12:00:00 AM,0.0301
5/6/2011 12:00:00 AM,0.0302
5/9/2011 12:00:00 AM,0.0305
5/11/2011 12:00:00 AM,0.0303
5/12/2011 12:00:00 AM,0.0302
5/13/2011 12:00:00 AM,0.0302
5/16/2011 12:00:00 AM,0.0303
5/17/2011 12:00:00 AM,0.0303
5/18/2011 12:00:00 AM,0.0303
5/19/2011 12:00:00 AM,0.0302
5/20/2011 12:00:00 AM,0.0302
5/23/2011 12:00:00 AM,0.0302
5/24/2011 12:00:00 AM,0.0306
5/25/2011 12:00:00 AM,0.0305
5/26/2011 12:00:00 AM,0.0302
5/27/2011 12:00:00 AM,0.0303
5/30/2011 12:00:00 AM,0.0303
5/31/2011 12:00:00 AM,0.0303
6/1/2011 12:00:00 AM,0.0302
6/2/2011 12:00:00 AM,0.0302
6/3/2011 12:00:00 AM,0.0301
6/7/2011 12:00:00 AM,0.0304
6/8/2011 12:00:00 AM,0.0301
6/9/2011 12:00:00 AM,0.0302
6/10/2011 12:00:00 AM,0.0326
6/13/2011 12:00:00 AM,0.0326
6/14/2011 12:00:00 AM,0.0327
6/15/2011 12:00:00 AM,0.0326
6/16/2011 12:00:00 AM,0.0326
6/17/2011 12:00:00 AM,0.0326
6/20/2011 12:00:00 AM,0.0326
6/21/2011 12:00:00 AM,0.0329
6/22/2011 12:00:00 AM,0.0329
6/23/2011 12:00:00 AM,0.0326
6/24/2011 12:00:00 AM,0.0326
6/27/2011 12:00:00 AM,0.0327
6/28/2011 12:00:00 AM,0.0326
6/29/2011 12:00:00 AM,0.0326
6/30/2011 12:00:00 AM,0.0328
7/1/2011 12:00:00 AM,0.0326
7/4/2011 12:00:00 AM,0.0326
7/5/2011 12:00:00 AM,0.033
7/6/2011 12:00:00 AM,0.0327
7/7/2011 12:00:00 AM,0.0327
7/8/2011 12:00:00 AM,0.0326
7/11/2011 12:00:00 AM,0.0326
7/12/2011 12:00:00 AM,0.0326
7/13/2011 12:00:00 AM,0.0326
7/14/2011 12:00:00 AM,0.0327
7/15/2011 12:00:00 AM,0.0326
7/18/2011 12:00:00 AM,0.0326
7/19/2011 12:00:00 AM,0.0326
7/20/2011 12:00:00 AM,0.0327
7/21/2011 12:00:00 AM,0.0327
7/22/2011 12:00:00 AM,0.0326
7/25/2011 12:00:00 AM,0.0326
7/26/2011 12:00:00 AM,0.0327
7/27/2011 12:00:00 AM,0.0326
7/28/2011 12:00:00 AM,0.0326
7/29/2011 12:00:00 AM,0.0327
8/1/2011 12:00:00 AM,0.0327
8/2/2011 12:00:00 AM,0.0326
8/3/2011 12:00:00 AM,0.0325
8/4/2011 12:00:00 AM,0.0326
8/5/2011 12:00:00 AM,0.0326
8/8/2011 12:00:00 AM,0.0326
8/9/2011 12:00:00 AM,0.0331
8/10/2011 12:00:00 AM,0.0329
8/11/2011 12:00:00 AM,0.0325
8/12/2011 12:00:00 AM,0.0324
8/16/2011 12:00:00 AM,0.0322
8/17/2011 12:00:00 AM,0.032
8/18/2011 12:00:00 AM,0.0322
8/19/2011 12:00:00 AM,0.0323
8/22/2011 12:00:00 AM,0.032
8/23/2011 12:00:00 AM,0.0325
8/24/2011 12:00:00 AM,0.0326
8/25/2011 12:00:00 AM,0.0326
8/26/2011 12:00:00 AM,0.0326
8/29/2011 12:00:00 AM,0.0326
8/30/2011 12:00:00 AM,0.0326
8/31/2011 12:00:00 AM,0.0328
9/1/2011 12:00:00 AM,0.0326
9/2/2011 12:00:00 AM,0.0326
9/5/2011 12:00:00 AM,0.0326
9/6/2011 12:00:00 AM,0.0325
9/7/2011 12:00:00 AM,0.0323
9/8/2011 12:00:00 AM,0.0327
9/9/2011 12:00:00 AM,0.0325
9/14/2011 12:00:00 AM,0.0326
9/15/2011 12:00:00 AM,0.0326
9/16/2011 12:00:00 AM,0.0325
9/19/2011 12:00:00 AM,0.0324
9/20/2011 12:00:00 AM,0.0327
9/21/2011 12:00:00 AM,0.0328
9/22/2011 12:00:00 AM,0.0325
9/23/2011 12:00:00 AM,0.0323
9/26/2011 12:00:00 AM,0.0324
9/27/2011 12:00:00 AM,0.0324
9/28/2011 12:00:00 AM,0.0326
9/29/2011 12:00:00 AM,0.0326
9/30/2011 12:00:00 AM,0.0328
10/4/2011 12:00:00 AM,0.0325
10/5/2011 12:00:00 AM,0.0323
10/6/2011 12:00:00 AM,0.0325
10/7/2011 12:00:00 AM,0.0325
10/10/2011 12:00:00 AM,0.0325
10/11/2011 12:00:00 AM,0.0324
10/12/2011 12:00:00 AM,0.0324
10/13/2011 12:00:00 AM,0.0324
10/14/2011 12:00:00 AM,0.0324
10/17/2011 12:00:00 AM,0.0322
10/18/2011 12:00:00 AM,0.0327
10/19/2011 12:00:00 AM,0.0326
10/20/2011 12:00:00 AM,0.0326
10/21/2011 12:00:00 AM,0.0323
10/24/2011 12:00:00 AM,0.0324
10/25/2011 12:00:00 AM,0.0324
10/26/2011 12:00:00 AM,0.0323
10/27/2011 12:00:00 AM,0.0323
10/28/2011 12:00:00 AM,0.0323
10/31/2011 12:00:00 AM,0.0326
11/1/2011 12:00:00 AM,0.0325
11/2/2011 12:00:00 AM,0.0325
11/3/2011 12:00:00 AM,0.0325
11/4/2011 12:00:00 AM,0.0325
11/7/2011 12:00:00 AM,0.0326
11/8/2011 12:00:00 AM,0.0327
11/9/2011 12:00:00 AM,0.0328
11/10/2011 12:00:00 AM,0.0326
11/11/2011 12:00:00 AM,0.0325
11/14/2011 12:00:00 AM,0.0325
11/15/2011 12:00:00 AM,0.0326
11/16/2011 12:00:00 AM,0.0326
11/17/2011 12:00:00 AM,0.0326
11/18/2011 12:00:00 AM,0.0326
11/21/2011 12:00:00 AM,0.0326
11/22/2011 12:00:00 AM,0.0327
11/23/2011 12:00:00 AM,0.0326
11/24/2011 12:00:00 AM,0.0326
11/25/2011 12:00:00 AM,0.0326
11/28/2011 12:00:00 AM,0.0326
11/29/2011 12:00:00 AM,0.0325
11/30/2011 12:00:00 AM,0.0327
12/1/2011 12:00:00 AM,0.0326
12/2/2011 12:00:00 AM,0.0325
12/5/2011 12:00:00 AM,0.0325
12/6/2011 12:00:00 AM,0.0328
12/7/2011 12:00:00 AM,0.0326
12/8/2011 12:00:00 AM,0.0326
12/9/2011 12:00:00 AM,0.0325
12/12/2011 12:00:00 AM,0.0326
12/13/2011 12:00:00 AM,0.0326
12/14/2011 12:00:00 AM,0.0325
12/15/2011 12:00:00 AM,0.0326
12/16/2011 12:00:00 AM,0.0326
12/19/2011 12:00:00 AM,0.0327
12/20/2011 12:00:00 AM,0.0328
12/21/2011 12:00:00 AM,0.033
12/22/2011 12:00:00 AM,0.0326
12/23/2011 12:00:00 AM,0.0326
12/26/2011 12:00:00 AM,0.0326
12/27/2011 12:00:00 AM,0.0326
12/28/2011 12:00:00 AM,0.0328
12/29/2011 12:00:00 AM,0.0327
1/2/2012 12:00:00 AM,0.0325
1/3/2012 12:00:00 AM,0.0325
1/4/2012 12:00:00 AM,0.0324
1/5/2012 12:00:00 AM,0.0325
1/6/2012 12:00:00 AM,0.0325
1/9/2012 12:00:00 AM,0.0325
1/10/2012 12:00:00 AM,0.0328
1/11/2012 12:00:00 AM,0.0328
1/12/2012 12:00:00 AM,0.0325
1/13/2012 12:00:00 AM,0.0325
1/16/2012 12:00:00 AM,0.0326
1/17/2012 12:00:00 AM,0.0326
1/18/2012 12:00:00 AM,0.0326
1/19/2012 12:00:00 AM,0.0327
1/20/2012 12:00:00 AM,0.0327
1/25/2012 12:00:00 AM,0.0323
1/26/2012 12:00:00 AM,0.0326
1/27/2012 12:00:00 AM,0.0326
1/30/2012 12:00:00 AM,0.0327
1/31/2012 12:00:00 AM,0.0327
2/1/2012 12:00:00 AM,0.0326
2/2/2012 12:00:00 AM,0.0325
2/3/2012 12:00:00 AM,0.0325
2/6/2012 12:00:00 AM,0.0325
2/7/2012 12:00:00 AM,0.0328
2/8/2012 12:00:00 AM,0.0327
2/9/2012 12:00:00 AM,0.0326
2/10/2012 12:00:00 AM,0.0325
2/13/2012 12:00:00 AM,0.0326
2/14/2012 12:00:00 AM,0.0325
2/15/2012 12:00:00 AM,0.0325
2/16/2012 12:00:00 AM,0.0326
2/17/2012 12:00:00 AM,0.0325
2/20/2012 12:00:00 AM,0.0326
2/21/2012 12:00:00 AM,0.0326
2/22/2012 12:00:00 AM,0.0325
2/23/2012 12:00:00 AM,0.0325
2/24/2012 12:00:00 AM,0.0326
2/27/2012 12:00:00 AM,0.0325
2/28/2012 12:00:00 AM,0.0325
2/29/2012 12:00:00 AM,0.0326
3/2/2012 12:00:00 AM,0.0325
3/5/2012 12:00:00 AM,0.0324
3/6/2012 12:00:00 AM,0.0325
3/7/2012 12:00:00 AM,0.0322
3/8/2012 12:00:00 AM,0.0326
3/9/2012 12:00:00 AM,0.0325
3/12/2012 12:00:00 AM,0.0325
3/13/2012 12:00:00 AM,0.0325
3/14/2012 12:00:00 AM,0.0325
3/15/2012 12:00:00 AM,0.0326
3/16/2012 12:00:00 AM,0.0325
3/19/2012 12:00:00 AM,0.0325
3/20/2012 12:00:00 AM,0.0325
3/21/2012 12:00:00 AM,0.0325
3/22/2012 12:00:00 AM,0.0325
3/23/2012 12:00:00 AM,0.0325
3/26/2012 12:00:00 AM,0.0325
3/27/2012 12:00:00 AM,0.0325
3/28/2012 12:00:00 AM,0.0324
3/29/2012 12:00:00 AM,0.0323
3/30/2012 12:00:00 AM,0.0325
4/2/2012 12:00:00 AM,0.0324
4/3/2012 12:00:00 AM,0.0324
4/4/2012 12:00:00 AM,0.0322
4/5/2012 12:00:00 AM,0.0325
4/6/2012 12:00:00 AM,0.0327
4/9/2012 12:00:00 AM,0.0325
4/10/2012 12:00:00 AM,0.0323
4/12/2012 12:00:00 AM,0.0324
4/13/2012 12:00:00 AM,0.0324
4/16/2012 12:00:00 AM,0.0324
4/17/2012 12:00:00 AM,0.0324
4/18/2012 12:00:00 AM,0.0324
4/19/2012 12:00:00 AM,0.0325
