D A T E,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량
7/22/2016 12:00:00 AM,1647776,84977,717125,55877,,306369,5,,,7635,281348,,52325,,,,825,,774,46081,,,,,257410,192759,3568,,,125,200,9707,,,284,3417,,58,,,2968
7/29/2016 12:00:00 AM,2875706,390119,3016920,19311,,356898,10,,,14205,313967,,34132,,,,3360,,1907,25921,,,,,388270,690402,2463,,,1936,187,5187,,,5496,461,,82,,,4205
8/5/2016 12:00:00 AM,4022891,89749,1696137,158240,,425741,1,,,6284,252304,,131840,,,,1762,,102411,149806,,,,,439689,36317,1615,,,28,255,127902,,,467,987,,283,,,10195
8/12/2016 12:00:00 AM,3616432,296599,1387143,3430,,408030,5,,,12378,288898,,5771,,,,5682,,2892,33717,,,,,442063,696835,5360,,,1760,934,12567,,,7082,3665,,82,,,6602
8/19/2016 12:00:00 AM,3608250,57418,2215663,57955,,446173,1,,,16907,861308,,60147,,1151019,,24086,,233,5414,,,,,493313,606333,5713,,,24,220,10261,,,586,211,,104,,,4424
8/26/2016 12:00:00 AM,2481063,44004,627365,281673,,353505,12,,,4595,635127,,12436,,145321,,901,,5681,7562,,,,,440598,377666,1852,,,3,111,10886,,,475,752,,545,,,6847
9/2/2016 12:00:00 AM,3290692,148765,1580998,316373,,532808,1,,,14001,213867,,14860,,137228,,6450,,145,29663,,,,,412106,79947,1970,,,6,642,9333,,,1502,886,,217,,,8346
9/9/2016 12:00:00 AM,5247399,104759,2673397,698844,,503401,30,,,12263,460990,,42330,,159343,,268,,1302,15533,,,,,306724,190061,2551,,,457,690,25832,,,593,4135,,11,,,4222
9/13/2016 12:00:00 AM,8017513,157142,3276253,833256,,680665,1,,,11457,201852,,17210,,169642,,3190,,1326,80202,,,,,260292,26628,2886,,,6,56,9638,,,5447,1092,,428,,,8205
9/23/2016 12:00:00 AM,5156754,79018,831105,327927,,522252,15,,,8763,627527,,14773,,153352,,6916,,7628,7389,,,,,311190,68746,2792,,,435,24,2023,,,1199,2011,,125,,,6665
9/30/2016 12:00:00 AM,3351934,95171,1154117,421027,,261550,16,,,4453,384136,,14341,,166570,,14860,,548,22874,,,,,290041,409900,1802,,,470,95,9069,,,459,2104,,15047,,,14170
10/7/2016 12:00:00 AM,4017192,79923,1773171,1302088,,430314,5,,,13837,570427,,29091,,151910,,955,,321,3467,,,,,294226,1133274,668,,,215,146,29003,,,221,3039,,524,,,5757
10/14/2016 12:00:00 AM,4056539,96885,1353833,253368,,649418,11,,,11692,218468,,14091,,258859,,5060,,165,103626,,,,,369254,105763,1517,,,28,585,46188,,,1842,985,,402,,,10719
10/21/2016 12:00:00 AM,2238641,319144,1289961,208817,,503155,22,,,9214,97562,,8211,,174123,,5083,,2725,97081,,,,,236925,161799,1158,,,3,212,255772,,,131,4529,,13,,,12180
10/28/2016 12:00:00 AM,3102997,89692,686356,832406,,879248,20,,,14719,266146,,16418,,167670,,1319,,7533,47591,,,,,354871,236497,64108,,,56,1113,4110,,,653,11453,,259,,,59058
11/4/2016 12:00:00 AM,5532081,163838,1904213,1024927,,1449133,20,,,12365,201295,,8321,,148170,,4551,,19019,18261,,,,,326079,731394,1295,,,301,525,6552,,,297,1510,,27,,,14002
11/11/2016 12:00:00 AM,6292657,150528,797748,344532,,439087,0,,,3616,314176,,15215,,158333,,28506,,15842,274585,,,,,425261,158518,3385,,,853,1468,9813,,,30577,1194,,1601049,,,9989
11/18/2016 12:00:00 AM,3085451,37283,997215,463766,,759386,5,,,1801,508758,,10438,,130440,,4569,,2330,22829,,,,,348374,324450,499,,,407,245,9528,,,4353,940,,790,,,9337
11/25/2016 12:00:00 AM,2646319,41562,1617228,419188,,2366440,18,,,5361,225400,,5830,,157077,,279,,1599,20878,,,,,315448,216320,3347,,,3,236,18838,,,2311,3180,,2097,,,26162
12/2/2016 12:00:00 AM,4299486,24015,1579246,290883,,1509919,5,,,6407,194327,,16876,,175907,,3005,,121,8398,,,,,217072,190723,12280,,,22083,108,15310,,,59,46663,,2404,,,7460
12/9/2016 12:00:00 AM,8711845,204897,1185777,1295237,,812526,2200,,,3465,241649,,9663,,160923,,4523,,4812,87860,,,,,251788,150464,11454,,,0,28,5065,,,684,2506,,1010,,,3932
12/16/2016 12:00:00 AM,4686365,296863,551889,420824,,1758133,10,,,3677,261231,,32918,,161181,,13580,,1122,147710,,,,,281225,190601,1399,,,280,144,159205,,,553,2284,,4109,,,5538
12/23/2016 12:00:00 AM,5307098,130487,2750663,1181284,,1273023,6,,,5587,329514,,5767,,159577,,3464,,208,9681,,,,,277533,23148,1575,,,25,1688,35988,,,65,2599,,587,,,4493
12/29/2016 12:00:00 AM,6260945,223844,1200647,1165617,,2135886,16,,,7657,371745,,4848,,1165963,,3672,,2836,11283,,,,,317665,138453,11089,,,3328,61,32682,,,115,2287,,4511,,,8611
1/6/2017 12:00:00 AM,3241985,900439,3040161,427364,,1225856,40,,,7693,351028,,126163,,509723,,5349,,7928,79574,,,,,27374,1933755,2256,,,1477,176,8053,,,2164,6499,,5958,,,13302
1/13/2017 12:00:00 AM,1848887,31652,1911576,438420,,1193819,200,,,4576,373600,,622086,,397766,,55923,,467,13562,,,,,17729,1354641,677,,,54,75,13207,,,521,1010,,371670,,,7363
1/20/2017 12:00:00 AM,1935793,179173,570740,52846,,950385,6105,,,15421,491764,,10301,,181910,,2791,,7442,22661,,,,,5642,173627,15664,,,113,31,15600,,,376,1926,,621498,,,10104
1/26/2017 12:00:00 AM,2784480,70995,1319579,82830,,787052,10,,,6664,326831,,23787,,161877,,5425,,1506,50809,,,,,5299,321319,5641,,,116,34,7366,,,37228,1778,,4964,,,10444
2/3/2017 12:00:00 AM,4319389,301899,1470656,579438,,822968,12,,,7857,328646,,16375,,191531,,1637,,730,145520,,,,,18394,171688,2628,,,106,278,81619,,,3926,142391,,2134,,,8557
2/10/2017 12:00:00 AM,2747789,241173,1465797,427532,,897741,1905,,,3148,292518,,55448,,161616,,7127,,2440,104228,,,,,6072,89425,3470,,,56,100,42787,,,4279,3158,,1183,,,9314
2/17/2017 12:00:00 AM,2829707,294118,919904,518550,,632697,2,,,2962,337903,,357321,,159848,,9877,,2446,95222,,,,,7523,1156961,1698,,,1341,143,872,,,1346,750,,157824,,,101297
2/24/2017 12:00:00 AM,6482411,606602,3104407,796595,,1075738,95,,,6532,341326,,61084,,156164,,3142,,79,36997,,,,,37206,236386,4254,,,73,348,14426,,,192,2965,,2283,,,8248
3/3/2017 12:00:00 AM,8438670,466387,3216466,635461,,1579465,5,,,5009,426371,,18864,,175825,,3767,,4431,43438,,,,,8754,63311,7087,,,5638,171,13245,,,164,191716,,133895,,,7476
3/10/2017 12:00:00 AM,3527103,113935,2397148,559282,,1979271,140,,,4852,396069,,27067,,135544,,5976,,4098,76797,,,,,22935,154746,1618,,,2,218,10937,,,119,6170,,150187,,,14008
3/17/2017 12:00:00 AM,3543595,255493,1745095,414042,,250443,820,,,3965,376061,,59402,,195926,,5463,,1102,189429,,,,,8525,522704,1184,,,589,377,46558,,,1667,26137,,2497,,,8551
3/24/2017 12:00:00 AM,2707375,105306,1844892,322636,,666987,10,,,4689,416449,,580471,,156051,,2591,,4941,144245,,,,,20360,774186,4654,,,1084,204,14374,,,1343,1813,,2551,,,6695
3/31/2017 12:00:00 AM,4240701,835371,1826527,911183,,671842,10,,,7551,410531,,19729,,170823,,2156,,767,99360,,,,,7063,137941,1620,,,169,378,80666,,23,76,16183,,2242,,,7956
4/7/2017 12:00:00 AM,6236891,249578,4703096,550319,,588108,166610,,,9176,584260,,339697,,985184,,943,,6476,188834,,,,,13211,47108,2304,,,55,20,38137,,4041,22399,3135,,3649,,,4623
4/14/2017 12:00:00 AM,4997183,248895,1469100,1103584,,449528,197410,,,2068,409730,,104092,,386361,,1764,,625,67052,,,,,28838,290459,2286,,,176,16,7562,,0,8,4324,,1187,,,6846
4/21/2017 12:00:00 AM,4364458,504563,3525885,471689,,915698,170032,,,5996,444394,,33296,,911824,,1765,,4375,145021,,,,,40225,186285,3071,,,9531,39,11550,,0,559,13362,,2175,,,10191
4/28/2017 12:00:00 AM,12038877,334328,1836172,598724,,440549,86520,,,5375,394735,,131193,,958397,,3182,,16404,292051,,,,,36930,953207,12220,,,455,1126,24089,,55,487,13756,,4929,,,5907
5/4/2017 12:00:00 AM,7917792,316597,3234653,1855821,,676246,55222,,,6915,2800,,115536,,625348,,5584,,2781,180292,,,,,23765,600769,2485,,,1001,142,15258,,13902,15612,43919,,810,,,7499
5/12/2017 12:00:00 AM,7875837,172525,2913263,634156,,226199,65711,,,7573,11751,,185750,,333164,,4017,,1893,146506,,,,,11120,652094,5227,,,6490,643,29310,,1121,2364,24005,,3498,,,7664
5/19/2017 12:00:00 AM,7516977,181447,3176593,599085,,1167261,65922,,,3030,2292,,173059,,464745,,11657,,7408,93104,,,,,24741,181384,1801,,,12141,205,10820,,118,769,11407,,3006,,,7199
5/26/2017 12:00:00 AM,13233158,241920,3221269,350543,,873756,77334,,,14344,1906,,253550,,729518,,4598,,7992,285186,,,,,39508,294039,5263,,,2336,6762,72082,,1841,3433,8508,,874,,,9385
6/2/2017 12:00:00 AM,11555204,347510,3971239,762309,,1150449,47801,,,9404,5452,,618513,,394665,,5485,,10355,276672,,,,,24708,378047,3730,,,605,126,29414,,167,5035,12841,,2258,,,9493
6/9/2017 12:00:00 AM,6002153,118414,2025873,691451,,1011725,53980,,,23396,25222,,290260,,480354,,18479,,2569,540246,,,,,24419,213838,3555,,,69844,1152,126761,,2547,287,6740,,3263,,,7713
6/16/2017 12:00:00 AM,6472246,28856,2238311,620357,,430279,68867,,,20666,12373,,117100,,554099,,31412,,2354,160618,,,,,64954,140069,420,,,2537,875,32560,,600,1470,7363,,1604,,,6056
6/23/2017 12:00:00 AM,11067733,27664,1983129,528639,,447450,64290,,,15993,12982,,322261,,450200,,10707,,1343,183739,,,,,48589,442696,1576,,,1943,309,4752,,1854,1061,2883,,1073,,,8776
6/30/2017 12:00:00 AM,10200611,57310,3818195,679088,,301555,81950,,,18689,17505,,904640,,5646,,29576,,4469,457248,,,,,58373,452048,3517,,,11660,753,24529,,7900,1890,2859,18821,257,,,18414
7/7/2017 12:00:00 AM,5436532,95111,515632,535813,,671394,181,,,2856,101646,,183443,,2716,,7280,,4399,519083,,,,,132368,224886,1638,,,1219,1576,2724,,5005,5008,28252,16998,2001,,,6739
7/14/2017 12:00:00 AM,11158387,69582,1176174,914055,,1670317,431,,,9281,73109,,1109956,,4269,,21235,,2915,362251,,,,,88590,244761,2265,,,1832,47,5726,,12190,439,9229,29078,1584,,,26953
7/21/2017 12:00:00 AM,5658962,70186,1602076,975453,,752858,3286,,,6294,12437,,319890,,10634,,21454,,3362,1879578,,,,,108530,122254,6559,,,2582,548,36596,,21966,2385,5073,39309,903,,,19402
7/28/2017 12:00:00 AM,10331201,2293679,1866380,1003807,,145159,2032,,,9290,57649,,1285556,,383647,,129949,,12792,665584,,,,,61108,975726,4711,,,267,60,17635,,53291,989,20759,15549,1854,,,7533
8/4/2017 12:00:00 AM,6521632,27796,734489,927404,,1637188,1480,,,9038,351328,,61187,,17888,,17317,,5546,327777,,,,,59328,66012,4786,,,1713,68,7761,,5528,191,1919,796,10671,,,5781
8/11/2017 12:00:00 AM,6578604,299798,2090718,1314041,,1465812,55,,,23490,185086,,219215,,1396,,26654,,7885,226599,,,,,57998,630267,4993,,,544,324,26151,,23589,1692,26638,111,6642,,,4083
8/18/2017 12:00:00 AM,6948331,56741,1664579,584335,,1229013,5,,,15168,230758,,52344,,2075,,27831,,450,131558,,,,,59762,124694,3585,,,296,98,70477,,1752,104954,8684,696,865,,,3572
8/25/2017 12:00:00 AM,4985027,37938,1275786,582186,,1114722,34,,,13730,278919,,344989,,1980,,10551,,1238,166473,,,,,27767,63182,1036,,,585,231,140762,,4389,1094,6356,493,6760,,,12972
9/1/2017 12:00:00 AM,8286500,100087,1960362,1301778,,1142701,121,,,26226,15418,,117643,,5404,,48084,,10244,310948,,,,,64897,52224,6561,,,67769,66,4973,,180218,1813,8217,685,425,,,6801
9/8/2017 12:00:00 AM,6400452,183724,980281,409825,,2830131,10,,,4505,5217,,175466,,2538,,27339,,34583,342105,,,,,141319,305586,161,,,613,24,6958,,122960,179,3598,153,576,,,4660
9/15/2017 12:00:00 AM,5251347,183909,1437701,858695,,1904380,60,,,15875,14188,,497448,,12925,,6201,,3560,442168,,,,,157431,254373,1966,,,1674,34,20730,,3688,2303,10393,11,1369,,,10171
9/22/2017 12:00:00 AM,8250667,206724,3385449,802690,,1358620,1936,,,4122,176717,,446544,,3758,,13101,,3825,899205,,,,,121126,274587,5001,,,220,179,8860,,2363,800,7027,125,2686,,,6176
9/29/2017 12:00:00 AM,9891922,146305,1476221,694207,,1152985,15,,,4330,97208,,161687,,6334,,9712,,6925,423278,,,,,60682,59547,3066,,,1222,1015,6770,,7009,6904,63525,258,7936,,,7433
10/13/2017 12:00:00 AM,5911090,168341,2390520,1125665,,2579508,206,,,7613,359,,425049,,72824,,20548,,14318,642397,,,,,330749,2242856,11433,,,843,976,19560,,5969,128756,75549,196,8115,,,6748
10/20/2017 12:00:00 AM,6409974,207381,731142,535169,,2075591,10,,,8692,1045,,323438,,15880,,13638,,31473,568344,,,,,124116,1910700,3258,,,3055,443,92980,,6030,195,32731,60,3744,,,12239
10/27/2017 12:00:00 AM,3605678,126833,1623727,737543,,3349578,316,,,15599,94,,213726,,4113,,9150,,40604,365058,,,,,116852,640421,1105,,,12161,26,35662,,4950,5267,17408,395,3590,,,3684
11/3/2017 12:00:00 AM,8209861,259678,1091571,550201,,789948,4331,,,16165,71544,,635468,,1195,,9198,,19346,212676,,,,,102368,258438,15504,,,2045,217,18582,,1373,1329,77343,139,1959,,,3952
11/10/2017 12:00:00 AM,8987956,163421,1161483,1430575,376993,1463324,70074,,,19698,9002,,420022,,3385,,8423,,1865,294956,,,,,177523,71207,5084,,,5361,0,12777,,6378,626,30903,107,2561,,,10488
11/17/2017 12:00:00 AM,16551618,166141,3728091,1585941,969122,2890530,3633,,,21129,2263,,227890,,3218,,8088,,11432,438597,,,,,239127,112087,6052,,,6186,330,8069,,4282,300,10871,186,1908,,,6387
11/24/2017 12:00:00 AM,8624880,261433,1054729,2141387,1130844,3077218,10,,,9036,1219574,,357818,,2154,,7821,,5665,166544,,,,,276995,48697,3431,,,4420,6043,42119,,22655,273,15004,197,949,,,10556
12/1/2017 12:00:00 AM,7732881,215875,1026819,877771,3870141,2463346,102519,,,4514,582110,,198367,,3813,,18033,,7745,289058,,,,,263850,71678,923,,,8596,230,10175,,28253,3916,40426,103,3826,,,5332
12/8/2017 12:00:00 AM,10577846,270443,834611,818218,462897,2738643,200315,,,8307,360044,,135638,,3133,,10903,,2725,184727,,,,,149852,51658,742,,,14531,68,7570,,3073,6723,2969,354,2751,,,46496
12/15/2017 12:00:00 AM,8519096,117560,1582245,817636,23152391,1724600,226109,,,6621,374230,,121665,,5175,,1696,,4295,496335,,659,,,111607,198170,3361,,,2060,166,2648,,1598,449,1791,589,32733,,,8097
12/22/2017 12:00:00 AM,8482482,146303,2647339,1115044,25958865,9295119,600909,,,13334,5615,,315035,,7775,,18629,,888,1082248,,2307,,,111952,101312,14472,,,1935,4515,3070,,8664,12882,8262,498,8887,,,5695
12/28/2017 12:00:00 AM,7560958,168290,1937890,2534753,493705,6993956,702089,,,5758,2225,,138051,,7919,,32895,,4676,314935,,214026,,,102480,1072550,5596,,,9928,113,16617,,10931,582,9142,18,1718,,,5036
1/5/2018 12:00:00 AM,7465878,112030,1156308,2927267,11032406,8575370,12010,,,5977,348143,,284040,,16042,,26771,,11056,1171145,,226447,,,524143,192363,1381,,,5927,107,42860,,36210,1192,15949,837,1851,,,8827
1/12/2018 12:00:00 AM,5001713,435493,4822536,9667207,539156,14002007,150587,,,3882,303146,,637719,,7015,,20473,,12320,831489,,236562,,,1158402,1049685,4348,,,101730,22,19766,,2564,51492,7304,1246,2771,,,7621
1/19/2018 12:00:00 AM,5383819,151049,1232934,6008790,489357,10692366,109094,,,8271,273419,,438886,,141053,,14106,,122366,538906,,345159,,,451738,533988,1196,,,74172,96,43126,,56398,479,12802,162,9513,,,5613
1/26/2018 12:00:00 AM,7105117,341306,1463274,2155450,504609,4892227,200651,,,10353,11248,,277271,,5239,,16167,,87921,230663,,408370,,,842250,338383,8129,,,61958,1980,44867,,5867,9715,29865,12,3722,,,8139
2/2/2018 12:00:00 AM,12480656,553214,7485589,3305009,1264421,9671631,247620,,,2228,215,,339847,,10852,,52581,,46543,588300,,334964,,,718058,816411,3000,,,113515,1220,16794,,133046,8260,14155,81,3731,,,7994
2/9/2018 12:00:00 AM,15916621,287231,2978131,2631162,897239,5645108,52857,,,13812,350444,,249727,,21175,,11030,,9650,154510,,234752,,,267333,241902,6961,,,9066,1224,90725,,5363,11463,6305,1714,5630,,,4272
2/14/2018 12:00:00 AM,5565044,249920,1281803,2188496,906564,4594516,364719,,,5281,147603,,129351,,7805,,9649,,2473,120970,,258858,,,159379,80712,2556,,,6891,35,17133,,1384,937,1567,13,3724,,,4451
2/23/2018 12:00:00 AM,13644911,213853,1446617,1098383,929197,2283844,237447,,,9569,3031,,56037,,8943,,3540,,4875,83204,,223707,,,166906,84797,7561,,,3848,208,41482,,1016,123,3888,279,1800,,,3441
3/2/2018 12:00:00 AM,7347587,461912,1562317,1813099,189362,7225647,298357,,,9583,2678,,73206,,8725,,170808,,20938,127813,,31176,,,177895,72312,3042,,,4052,243,34778,,244342,6639,6722,1158,14924,,,4511
3/9/2018 12:00:00 AM,8183255,386809,1257879,1547256,214985,4813087,7611,,,1863,183399,,427762,,1876,,7145,,8858,163224,,20938,,,204246,331396,1564,,,24208,249,48151,,13263,561,1949,370,75179,,,7392
3/16/2018 12:00:00 AM,5595379,180531,708039,1019361,5132,2725679,202592,,,1106,379,,317382,,37550,,20350,,8488,225607,,9266,,,149685,63908,1120,,,726,13413,18818,,1075,41,1364,872,26388,,,2628
3/23/2018 12:00:00 AM,9895870,724472,3163307,4092857,9008233,12056581,266949,,,7407,2432,,317466,,4581,,12187,,2921,364418,,45964,,,371397,429759,5300,,,3277,2244,88177,,18844,346,5694,561,108052,,,9310
3/30/2018 12:00:00 AM,8620284,605224,2420750,1633109,344,4874238,268458,,358489,3659,121753,,168665,,17775,153,1922,,14042,101245,,36156,,,169821,288346,12725,,,4484,127,15107,,180,2727,6493,915,48250,,,3645
4/6/2018 12:00:00 AM,6384268,241388,683939,781028,3518,3569676,329451,,211134,657,3020,,200780,,146477,4,5110,,6012,82130,,27082,,,502086,54742,2150,,,23578,28,19909,,42967,1425,5243,565,67882,,,12503
4/13/2018 12:00:00 AM,6843943,224684,2576721,1322521,142,3628865,214969,,170728,14163,5703,,225180,,2874,0,5750,,15278,289684,,35128,,,104797,86692,4544,,,2328,2973,23369,,8995,19118,15317,1257,191568,,,5133
4/20/2018 12:00:00 AM,4767086,266269,749008,926166,22,5603777,5163,,69243,5790,235303,,116472,,24810,207,3970,,2079,142284,,23954,,,250627,204359,1201,,,14094,13,28036,,4430,769,5780,569,1390,,,6636
4/27/2018 12:00:00 AM,7854372,302002,1427929,563563,255,2499125,536,,79270,5585,179984,,147078,,1097,1,2673,,9776,93192,,81299,,,246655,148198,2855,,,2469,51,37908,,5993,379,4525,0,1064,,,5103
5/4/2018 12:00:00 AM,7777604,263778,809975,599633,176,2045674,1285,,64587,5053,120827,,40487,,13268,12,79403,,36220,109689,,41542,,,171004,1794961,2991,,,4099,150,37456,,44401,885,21206,424,171935,,,4532
5/11/2018 12:00:00 AM,7231864,237468,623239,849909,10800136,3436450,90217,,59325,2262,211,,49151,,2815,1,2545,,12373,66653,,41011,,,205803,65236,12070,,,5299,17,66618,,2978,761,2950,1205,34331,,,4062
5/18/2018 12:00:00 AM,3787017,211329,1451971,413600,718180,2086801,163464,,52785,4868,1938,,54211,,1683,7,1765,,2291,360124,,20040,,,163678,218621,2652,,,200486,30,19999,,114,699,159847,924,482,,,2268
5/25/2018 12:00:00 AM,6965125,207634,1210906,583755,6364368,3147543,144306,,53364,23453,513,,469119,,2846,20,18338,,5381,301218,,38804,,,122785,70339,4629,,,1894,15,11888,,1251,725,55321,39,952,,,8602
6/1/2018 12:00:00 AM,10163157,245419,1143547,428903,3311201,1396749,982,,163010,2889,597,,60792,,71572,0,49301,,10883,75710,,19644,,,194819,90838,27006,,,488,257,11448,,38400,6458,1696,312,1262,,,3466
6/8/2018 12:00:00 AM,5742889,311366,3093158,374443,2052260,4772040,2570,,215992,4307,97086,,276313,,21815,357,4789,,2284,287254,,33808,,,139328,41533,2791,,,191628,592,11145,,1274,1454,906,902,9828,,,3250
6/15/2018 12:00:00 AM,8660442,259456,991413,263944,2050141,3993390,189,,412894,2737,16926,,139701,,1007947,7,7974,,10336,223525,,20347,,,157870,145455,18813,,,4899,23,15670,,12380,1524,4852,80,6789,,,6236
6/22/2018 12:00:00 AM,9259474,2204528,2533715,429672,815490,2941426,164,,73079,284,81,,20656,,1026233,0,7220,,1786,170699,,45632,,,41569,64223,1365,,,33505,205,33562,,553,1082,1095,31,2485,,,4541
6/29/2018 12:00:00 AM,14304926,115010,1569856,1172851,723037,4104978,20,,4061,4090,270,,508305,,83989,0,4709,,1017,49640,,23971,,,37058,307835,5420,,,177287,2753,17695,,3568,6689,1975,909,6657,,,2771
7/6/2018 12:00:00 AM,9005217,407465,2216516,562743,6947340,2703023,630,,51003,1135,5,,71413,,2351,10,5112,,7707,117706,,247730,,,96900,646588,2070,,,32448,1246,10735,,553,3937,3726,530,1092,,,2827
7/13/2018 12:00:00 AM,7994166,239831,1343801,402984,2573795,2792421,6082,,61104,1612,8,,67310,,9081,0,2269,,2788,145095,,26718,,,101444,60530,5468,,,10642,139,7012,,5015,1651,6608,303,4950,,,6368
7/20/2018 12:00:00 AM,8517238,672260,1187911,777825,1564993,6007407,7513,,51000,1812,3008,,90588,,14838,3,480,,1232,29762,,83762,,,106194,253497,538,,70500,76169,140,28787,,1088,539,11317,404,1509,,,5807
7/27/2018 12:00:00 AM,1658642,184916,807542,397217,748980,2070406,215,,52641,4517,299,,128879,,3655,4,11641,,265864,27954,,6562,,,74284,74305,1585,,4,379616,330,20840,,6551,753,2623,43,7419,,,3024
8/3/2018 12:00:00 AM,5866437,248310,1347103,450222,1228013,2411738,10,,58551,18174,610,,16737,,8287,1,911,,1851,47534,,48293,,,57255,19242,1057,,1000,5335,324,4019,,748,709,3393,1483,3271,,,1532
8/10/2018 12:00:00 AM,5581189,314393,1076855,464313,1144333,3472799,16,,79290,3200,0,,42049,,5265,190,14655,,1489,101534,,32315,,,46250,278045,3254,,16,7040,45,18359,,40509,460,7044,326,1547,,,5247
8/17/2018 12:00:00 AM,4884596,276203,514014,640922,2035125,2439029,1175,,65000,2072,3,,28109,,2963,1,6549,,743,43562,,288079,,,42392,199350,2554,,13,37,263,8272,,113,229,756,714,2592,,,1433
8/24/2018 12:00:00 AM,3689483,521631,1363686,947844,3351362,3039100,34,,51001,2103,661,,53507,,8167,9315,4438,,405,127475,,28551,,,44450,235324,3346,,1,1420,129,8921,,80,1050,1286,2244,1744,,,1464
8/31/2018 12:00:00 AM,4563537,302959,814629,1025992,3448320,4301962,49,,126921,2332,2249,,99576,,24249,2,5479,,116,37920,,30777,,,81208,263337,1695,,10,720,364,20075,,67087,4344,3310,3746,2850,,,3573
9/7/2018 12:00:00 AM,5273817,404325,1340557,912785,1398176,3141966,248,,177336,1461,302,,176194,,10341,41970,3301,,40071,85390,,15853,,,70937,187749,1564,,0,43512,908,20550,,2290,837,1128,107,3446,,,1872
9/14/2018 12:00:00 AM,5543588,334631,1441014,1132233,3075835,3672551,33,,89347,3416,2896,,63141,,10563,7,3430,,7702,40454,,243659,,,59654,88577,2249,,0,725,763,59381,,5300,2204,7768,3861,2677,,,4573
9/21/2018 12:00:00 AM,8269497,412400,1729016,1084502,1287555,2789569,1010,,318176,1740,163,,84361,,11378,2500951,2337,,19241,139712,,37601,,,106641,131330,940,,27,5192,447,30276,,41066,1040,2132,2277,9382,,,4236
9/28/2018 12:00:00 AM,6300176,356670,861828,781671,1545101,3700968,22,,80598,8104,201,,233400,,9012,159,4408,,980,107857,,43118,,,90970,329163,1303,,0,27,851,39344,,80051,4548,2599,1578,5759,,,6672
10/5/2018 12:00:00 AM,7924740,318152,1555876,1274601,690785,4078112,1211,,1641,1396,10,,108870,,4361,0,20274,,94570,274246,,100118,,,66713,198118,1016,,3,1243,307,15024,,276631,2866,10384,2237,15421,,,2745
10/12/2018 12:00:00 AM,16617756,309694,2433234,1860576,694741,20058361,1012,,159901,1671,732,,333922,,13794,200,52887,,11454,117046,,60257,,,79874,221026,5562,,1,10068,211,36701,,131102,1513,18856,1581,10640,,,1039
10/19/2018 12:00:00 AM,4378102,223046,941548,783014,721308,4030244,2935,,11733,931,8643,,58284,,1785,0,13946,,1155,185993,,26168,,,44538,185061,660,,0,1012,442,73651,,468,762,617,34164,28185,,,1041
10/26/2018 12:00:00 AM,7692140,269646,3351910,1595847,662136,14254371,62,,92917,3212,3748,,17318,,133131,28,10074,,11631,161445,,12008,,,143218,831764,2472,,0,21236,762,49770,,842,1969,21676,13587,33031,,,3865
11/2/2018 12:00:00 AM,6019926,456637,1461691,1389313,558569,9723456,146,,17713,14577,3665,,139750,,4164,3,88955,,2740,137155,,187834,,,103202,1591963,6540,,100,610,8705,16477,,71961,367,3112,5481,5621,,,2158
11/9/2018 12:00:00 AM,7903123,278103,2448117,513432,557444,6442893,234,,51466,11355,13,,125872,,30594,10,942,,3220,26828,,18704,,,20475,346307,11270,,0,442,339,40364,,62797,494,2151,690,8612,,,1208
11/16/2018 12:00:00 AM,4616499,350406,1473162,1159347,558665,7712075,61235,,54373,9983,191944,,89489,,1033,0,441,,288,39075,,27496,,,31764,102873,1809,,0,224,1846,19834,,600,219,850,19789,2067,,,1876
11/23/2018 12:00:00 AM,4833230,395656,1903599,376015,459611,4839584,290739,,28492,4979,425371,,497179,,1621,18,3283,,18358,31820,,37791,,,23552,67538,358,,496618,1078,1020,12598,,1479,3951,357,22516,1394,,,2025
11/30/2018 12:00:00 AM,5378880,461506,1851126,820178,516607,3156898,366603,,115057,24431,447575,,63287,,7482,121,2391,,8215,105648,,17847,,,33449,481221,1546,,9,646,2036,8809,,7202,3394,3581,5698,6054,,,4537
12/7/2018 12:00:00 AM,7791119,669962,1171591,673583,12920630,6607336,51075,,106811,1624,417348,,32137,,450190,4,983,,324,42092,,8005,,,35811,322472,4761,,2,80363,1369,23495,,805,1846,2490,14227,868,,,1324
12/14/2018 12:00:00 AM,12092273,342179,2074215,594593,17886298,3052143,1098040,,494784,2415,1320734,,138020,,2188027,7,14418,,16708,74373,,22058,,,18154,1585812,1694,,2,119,622,16646,,9591,539,595,7727,583,,,2654
12/21/2018 12:00:00 AM,9828279,942313,3367794,1573117,15668867,5516928,1935672,,377262,6733,1093050,,53153,,584351,20,2326,,1276,42344,,9694,,,33282,67716,4971,,71,355,1040,12306,,99161,2155,389,11309,11645,,,4479
12/28/2018 12:00:00 AM,4337356,58804,1179902,695037,863686,4845337,97778,,701954,1463,62432,,31868,,839348,610,42739,,4147,20061,,30155,,,74082,372318,2516,,169,116,4390,32880,,32,2878,3777,13393,4988,,,2953
