D A T E,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
5/28/2010 12:00:00 AM,17811,17841,17539,,,,,,,,79039,,,,,,15989,,11545,5974,,,,,,4485,,,,,,,,,42549,,,,,,
6/4/2010 12:00:00 AM,18359,18306,18097,,,,,,,,79043,,,,,,16204,,11602,6360,,,,,,4632,,,,,,,,,42557,,,,,,
6/11/2010 12:00:00 AM,18455,18411,18197,,,,,,,,79082,,,,,,15918,,11611,6337,,,,,,4646,,,,,,,,,42524,,,,,,
6/18/2010 12:00:00 AM,18844,18775,18548,,,,,,,,79124,,,,,,16891,,12018,6315,,,,,,4820,,,,,,,,,42536,,,,,,
6/25/2010 12:00:00 AM,18899,18951,18672,,,,,,,,79105,,,,,,16604,,11978,6322,,,,,,4793,,,,,,,,,42405,,,,,,
7/2/2010 12:00:00 AM,18259,18167,17969,,,,,,,,79171,,,,,,15880,,11470,6118,,,,,,4646,,,,,,,,,42577,,,,,,
7/9/2010 12:00:00 AM,18886,18876,18619,,,,,,,,79163,,,,,,16352,,11841,6386,,,,,,4753,,,,,,,,,42458,,,,,,
7/16/2010 12:00:00 AM,19066,19056,18776,,,,,,,,79217,,,,,,16604,,11642,6404,,,,,,4896,,,,,,,,,42524,,,,,,
7/23/2010 12:00:00 AM,19263,19240,19016,,,,,,,,79341,,,,,,16023,,11368,6463,,,,,,4847,,,,,,,,,42703,,,,,,
7/30/2010 12:00:00 AM,19304,19290,19036,,,,,,,80956,79419,,,,,,15927,,12013,6586,,,,,,4896,,,,,,,,,42752,,,,,,
8/6/2010 12:00:00 AM,19577,19533,19280,,,,,,,80972,79403,,,,,,15789,,12062,6534,,,,,,4860,,,,,,,,,42691,,,,,,
8/13/2010 12:00:00 AM,19099,19031,18796,,,,,,,81033,79520,,,,,,15469,,11748,6330,,,,,,4829,,,,,,,,,42862,,,,,,
8/20/2010 12:00:00 AM,19442,19370,19169,,,,,,,81085,79558,,,,,,15589,,11987,6211,,,,,,4842,,,,,,,,,43054,,,,,,
8/27/2010 12:00:00 AM,18981,18892,18668,,,,,,,81117,79624,,,,,,15164,,11651,6122,,,,,,4784,,,,,,,,,43233,,,,,,
9/3/2010 12:00:00 AM,19472,19433,19169,,,,,,,81150,79601,,,,,,15465,,12464,6100,,,,,,4838,,,,,,,,,43156,,,,,,
9/10/2010 12:00:00 AM,19711,19730,19450,,,,,,,81275,79841,,,,,,15388,,12999,6118,,,,,,4816,,,,,,,,,43433,,,,,,
9/17/2010 12:00:00 AM,19979,20011,19719,,,,,,,81384,79985,,,,,,15589,,13260,6193,,,,,,4878,,,,,,,,,43429,,,,,,
9/24/2010 12:00:00 AM,20122,20057,19822,,,,,,,81405,80008,,,,,,15269,,14016,6326,,,,,,4829,,,,,,,,,43491,,,,,,
10/1/2010 12:00:00 AM,20495,20468,20207,,,,,,,81449,80109,,,,,,15679,,14161,6523,,,,,,4883,,,,,,,,,43766,,,,,,
10/8/2010 12:00:00 AM,20725,20707,20459,,,,,,,81473,80132,,,,,,15508,,14232,6697,,,,,,4909,,,,,,,,,43791,,,,,,
10/15/2010 12:00:00 AM,20759,20669,20439,,,,,,,81595,80326,,,,,,15708,,14294,6790,,,,,,4945,,,,,,,,,44049,,,,,,
10/22/2010 12:00:00 AM,20633,20547,20327,,,,,,,81631,80326,,,,,,16085,,14484,6456,,,,,,4994,,,,,,,,,43823,,,,,,
10/29/2010 12:00:00 AM,20583,20443,20091,,,,,,,81676,80345,,,,,,15341,,15191,6297,,,,,,4967,,,,,,,,,43749,,,,,,
11/5/2010 12:00:00 AM,21136,21059,20816,,,,,,,81652,80155,,,,,,15527,,15651,6530,,,,,,5043,,,,,,,,,43437,,,,,,
11/12/2010 12:00:00 AM,20926,20849,20559,,,,,,,81700,80229,,,,,,15121,,15806,6345,,,,,,5017,,,,,,,,,43491,,,,,,
11/19/2010 12:00:00 AM,21283,21247,20940,,,,,,,81761,80400,,,,,,15756,,16221,6319,,,,,,5244,,,,,,,,,43713,,,,,,
11/26/2010 12:00:00 AM,21014,20950,20679,,,,,,,81801,80450,,,,,,15760,,15160,6545,,,,,,5231,,,,,,,,,43725,,,,,,
12/3/2010 12:00:00 AM,21635,21620,21338,,,,,,,81846,80528,,,,,,15851,,16230,6590,,,,,,5441,,,,,,,,,43955,,,,,,
12/10/2010 12:00:00 AM,22075,22022,21707,,,,,,,81874,80524,,,,,,16213,,16168,6990,,,,,,5566,,,,,,,,,43873,,,,,,
12/17/2010 12:00:00 AM,22486,22437,22134,,,,,,,81911,80495,,,,,,16285,,16075,7220,,,,,,5588,,,,,,,,,43706,,,,,,
12/24/2010 12:00:00 AM,22620,22605,22283,,,,,,,81948,80596,,,,,,15899,,16080,7272,,,,,,5557,,,,,,,,,43856,,,,,,
12/30/2010 12:00:00 AM,23098,23070,22718,,,,,,,81985,80608,,,,,,16466,,15854,7454,,,,,,5749,,,,,,,,,43823,,,,,,
1/7/2011 12:00:00 AM,23433,23397,23083,,,,,,,82071,80652,,,,,,16819,,17410,7421,,,,,,5745,,,,,,,,,43619,,,,,,
1/14/2011 12:00:00 AM,23748,23539,23249,,,,,,,82058,80564,,,,,,16886,,17697,7666,,,,,,5767,,,,,,,,,43623,,,,,,
1/21/2011 12:00:00 AM,23161,23078,22814,,,,,,,82030,80515,,,,,,16972,,16637,7280,,,,,,5718,,,,,,,,,43540,,,,,,
1/28/2011 12:00:00 AM,23722,23602,23286,,,,,,,82075,80548,,,,,,17596,,16756,7228,,,,,,5865,,,,,,,,,43611,,,,,,
2/1/2011 12:00:00 AM,23333,23166,22888,,,,,,,82091,80568,,,,,,17434,,16102,7139,,,,,,5816,,,,,,,,,43552,,,,,,
2/11/2011 12:00:00 AM,22213,22026,21773,,,,,,,82140,80632,,,,,,16480,,15664,6938,,,,,,5477,,,,,,,,,43586,,,,,,
2/18/2011 12:00:00 AM,22658,22500,22225,,,,,,,82230,80688,,,,,,16929,,16234,6983,,,,,,5629,,,,,,,,,43656,,,,,,
2/25/2011 12:00:00 AM,22134,21985,21686,,,,,,,82275,80772,,,,,,16414,,16195,6823,,,,,,5508,,,,,,,,,43769,,,,,,
3/4/2011 12:00:00 AM,22666,22546,22229,,,,,,,82295,80756,,,,,,16829,,17070,7131,,,,,,5638,,,,,,,,,43760,,,,,,
3/11/2011 12:00:00 AM,21958,21708,21525,,,,,,,82377,80921,,,,,,16161,,16942,7072,,,,,,5325,,,,,,,,,44102,,,,,,
3/18/2011 12:00:00 AM,22402,22248,21972,,,,,,,82463,81001,,,,,,16213,,16995,7027,,,,,,5334,,,,,,,,,44169,,,,,,
3/25/2011 12:00:00 AM,23215,23112,22772,,,,,,,82508,81021,,,,,,16862,,18542,6957,,,,,,5450,,,,,,,,,44135,,,,,,
4/1/2011 12:00:00 AM,23991,23841,23481,,,,,,,82573,81113,,,,,,17644,,19085,7280,,,,,,5664,,,,,,,,,44236,,,,,,
4/8/2011 12:00:00 AM,23982,23866,23514,,,,,,,82598,81193,,12309,,,,17100,,19704,7187,,,,,,5655,,,,,,,,,44161,,,,,,
4/15/2011 12:00:00 AM,24167,23966,23651,,,,,,,82622,81173,,12419,,,,17210,,21260,6987,,,,,,5673,,,,,,,,,44169,,,,,,
4/22/2011 12:00:00 AM,24888,24662,24372,,,,,,,82663,81133,,13147,,,,17806,,21923,6905,,,,,,5772,,,,,,,,,44165,,,,,,
4/29/2011 12:00:00 AM,24810,24558,24258,,,,,,,82671,81173,,12680,,,,17300,,22021,7304,,,,,,5740,,,,,,,,,44207,,,,,,
5/6/2011 12:00:00 AM,24245,24092,23798,,,,,,,82724,81262,,12583,,,,16642,,21457,7140,,,,,,5605,,,,,,,,,44194,,,,,,
5/13/2011 12:00:00 AM,23927,23710,23388,,,,,,,82802,81374,,12922,,,,17119,,20978,6758,,,,,,5619,,,,,,,,,44286,,,,,,
5/20/2011 12:00:00 AM,23816,23579,23309,,,,,,,82888,81434,,12359,,,,16064,,21462,6586,,,,,,5592,,,,,,,,,44353,,,,,,
5/27/2011 12:00:00 AM,23786,23532,23212,,,,,,,82937,81482,,12144,,,,15806,,21870,6627,,,,,,5641,,,,,,,,,44437,,,,,,
6/3/2011 12:00:00 AM,23880,23681,23388,,,,,,,83010,81591,,11526,,,,15057,,21475,6784,,,,,,5663,,,,,,,,,44504,,,,,,
6/10/2011 12:00:00 AM,23030,22837,22501,,,,,,,83055,81595,,11123,,,,14804,,19524,6504,,,,,,5520,,,,,,,,,44441,,,,,,
6/17/2011 12:00:00 AM,22813,22595,22346,,,,,,,83092,81651,,10697,,,,14264,,20978,6355,,,,,,5457,,,,,,,,,44488,,,,,,
6/24/2011 12:00:00 AM,23480,23316,22999,,,,,,,83145,81651,,11255,,,,15295,,21506,6654,,,,,,5690,,,,,,,,,44496,,,,,,
7/1/2011 12:00:00 AM,23859,23698,23405,,,,,,,83149,81691,,11297,,,,15324,,22464,6706,,,,,,5731,,,,,,,,,44416,,,,,,
7/8/2011 12:00:00 AM,24487,24329,24007,,,,,,,83202,81695,,11411,,,,15429,,23240,6848,,,,,,5843,,,,,,,,,44411,,,,,,
7/15/2011 12:00:00 AM,23978,23710,23459,,,,,,,83276,81787,,10921,,,,14560,,22619,6740,,,,,,5708,,,,,,,,,44568,,,,,,
7/22/2011 12:00:00 AM,24237,24045,23719,,,,,,,83333,81819,,11223,,,,14980,,22792,7065,,,,,,5789,,,,,,,,,44504,,,,,,
7/29/2011 12:00:00 AM,23722,23536,23233,,,,,,,83358,81835,,10972,,,,14775,,22340,6968,,,,,,5614,,,,,,,,,44500,,,,,,
8/5/2011 12:00:00 AM,21559,21353,21120,,,,,,,83435,82016,,9996,,,,13591,,19874,6474,,,,,,5093,,,,,,,,,44779,,,,,,
8/12/2011 12:00:00 AM,19750,19547,19346,,,,,,,83542,82128,,9094,,,,12121,,18920,5697,,,,,,4708,,,,,,,,,45008,,,,,,
8/19/2011 12:00:00 AM,19133,18983,18751,,,,,,,83607,82236,,8481,,,,10980,,17665,5783,,,,,,4600,,,,,,,,,44991,,,,,,
8/26/2011 12:00:00 AM,19580,19470,19149,,,,,,,83668,82309,,8856,,,,11519,,18605,5704,,,,,,4694,,,,,,,,,45063,,,,,,
9/2/2011 12:00:00 AM,20487,20331,20086,,,,,,,83754,82373,,9387,,,,12087,,19519,5846,,,,,,4896,,,,,,,,,45114,,,,,,
9/9/2011 12:00:00 AM,19921,19712,19513,,,,,,,83885,82493,,9204,,,,11849,,19142,5596,,,,,,4663,,,,,,,,,45279,,,,,,
9/16/2011 12:00:00 AM,20333,20229,19969,,,,,,,83905,82517,,9332,,,,12135,,19799,5457,,,,,,4761,,,,,,,,,45253,,,,,,
9/23/2011 12:00:00 AM,18754,18571,18304,,,,,,,83946,82561,,9044,,,,11486,,18676,4874,,,,,,4474,,,,,,,,,45215,,,,,,
9/30/2011 12:00:00 AM,19682,19623,19304,,,,,,,83967,82525,,9744,,,,11992,,20233,5577,,,,,,4824,,,,,,,,,45181,,,,,,
10/7/2011 12:00:00 AM,19708,19525,19304,,,,,,,84020,82646,,9900,,,,11992,,18960,5854,,,,,,4766,,,,,,,,,45325,,,,,,
10/14/2011 12:00:00 AM,20470,20280,20057,,,,,,,84081,82718,,10381,,,,12698,,20016,6007,,,,,,5017,,,,,,,,,45398,,,,,,
10/21/2011 12:00:00 AM,20474,20314,20111,,,,,,,84122,82738,,10683,,,,13128,,20579,5656,,,,,,5013,,,,,83488,,,,45287,,,,,,
10/28/2011 12:00:00 AM,21636,21442,21179,,,,,,,84130,82690,,10766,,,,13500,,21067,6216,,,,,,5179,,,,,83266,,,,45215,,,,,,
11/4/2011 12:00:00 AM,21576,21400,21112,,,,,,,84261,82842,,10825,,,,14236,,21759,5872,,,,,,5336,,,,,84004,,,,45389,,,,,,
11/11/2011 12:00:00 AM,20772,20504,20344,,,,,,,84330,82959,,10408,,,,13386,,20668,5487,,,,,,5089,,,,,84260,,,,45509,,,,,,
11/18/2011 12:00:00 AM,20482,20287,20055,,,,,,,84404,83031,,10450,,,,13605,,20198,5308,,,,,,4945,,,,,84448,,,,45504,,,,,,
11/25/2011 12:00:00 AM,19818,19566,19397,,,,,,,84436,83043,,10079,,,,12999,,19515,5312,,,,,,4775,,,,,84373,,,,45530,,,,,,
12/2/2011 12:00:00 AM,21572,21366,21095,,,,,,,84494,83111,,11017,,,,13906,,20486,5764,,,,,,5286,,,,,84515,,,,45611,,,,,,
12/9/2011 12:00:00 AM,20938,20746,20483,,,,,,,84549,83173,,10679,,,,13811,,19896,5364,,,,,,5215,,,,,84553,,,,45602,,,,,,
12/16/2011 12:00:00 AM,20504,20351,20105,,,,,,,84599,83260,,10706,,,,13629,,19195,5222,,,,,,5120,,,,,84646,,,,45692,,,,,,
12/23/2011 12:00:00 AM,20921,20733,20462,,,,,,,84616,83260,,10802,,,,13558,,19408,5390,,,,,,5183,,,,,84452,,,,45538,,,,,,
12/29/2011 12:00:00 AM,20619,20580,20235,,,,,,,84662,83310,,10788,,,,13648,,19470,5420,,,,,,5102,,,,,84920,,,,45770,,,,,,
1/6/2012 12:00:00 AM,20857,20652,20399,,,,,,,84764,83418,,10807,,,,13982,,19657,5345,,,,,,5125,,,,,84966,,,,45757,,,,,,
1/13/2012 12:00:00 AM,21283,21124,20831,,,,,,,84814,83443,,11118,,,,14097,,20309,5413,,,,,,5143,,,,,84962,,,,45791,,,,,,
1/20/2012 12:00:00 AM,22219,22019,21745,,,,,,,84916,83534,,11558,,,,14508,,20291,5936,,,,,,5354,,,,,84832,,,,45753,,,,,,
1/27/2012 12:00:00 AM,22351,22164,21892,,,,,,,84945,83555,,11691,,,,14512,,19989,6089,,,,,,5439,,,,,84941,,,,45796,,,,,,
2/3/2012 12:00:00 AM,22385,22159,21913,,,,,,,84992,83663,,11764,,,,14689,,19169,6228,,,,,,5421,,,,,85278,,,,45843,,,,,,
2/10/2012 12:00:00 AM,22555,22367,22126,,,,,,,85047,83647,,11787,,,,14890,,19364,6220,,,,,,5470,,,,,84983,,,,45791,,,,,,
2/17/2012 12:00:00 AM,22951,22771,22516,,,,,,,85101,83717,,12267,,,,15653,,19892,6213,,,,,,5627,,,,,84996,,,,45826,,,,,,
2/24/2012 12:00:00 AM,22921,22737,22491,,,,,,,85156,83763,,12130,,,,15629,,19426,6123,,,,,,5627,,,,,85063,87303,,,45847,,,,,,
3/2/2012 12:00:00 AM,23075,22966,22642,,,,,,,85194,83813,,12313,,,,15959,,19728,6048,,,,,,5726,,,,,85059,87351,,,45860,,,,,,
3/9/2012 12:00:00 AM,22930,22779,22558,,,,,,,85249,83854,,12492,,,,16040,,19555,6093,,,,,,5807,,,,,84979,87408,,,45856,,,,,,
3/16/2012 12:00:00 AM,23228,23042,22806,,,,,,,85300,83875,,12611,,,,16107,,19821,6433,,,,,,5883,,,,,84486,87447,,,45778,,,,,,
3/23/2012 12:00:00 AM,23113,22941,22617,,,,,,,85346,83875,,12597,,,,16083,,19621,6403,,,,,,5960,,,,,84018,87504,,,45653,,,,,,
3/30/2012 12:00:00 AM,23007,22911,22667,,,,,,,85410,83999,,12501,,,,15692,,19989,6186,,,,,,5919,,,,,84739,87560,,,45813,,,,,,
4/6/2012 12:00:00 AM,23309,23119,22885,,,,,,,85498,84095,,12684,,,,15615,,21675,6224,,,,,,5955,,,,,84806,87639,,,45817,,,,,,
4/13/2012 12:00:00 AM,23062,22839,22592,,,,,,,85557,84157,,12345,,,,15233,,20921,6216,,,,,,5829,,,,,85093,87700,,,45938,,,,,,
4/20/2012 12:00:00 AM,22679,22482,22223,,,,,,,85663,84228,,12272,,,,15176,,20748,5921,,,,,,5892,,,,,85472,87748,,,46012,,,,,,
4/27/2012 12:00:00 AM,22774,22556,22363,,,,,,,85663,84257,,12461,,,,15396,,21436,5808,,,,,,6041,,,,,85540,87805,,,46072,,,,,,
5/4/2012 12:00:00 AM,22869,22646,22414,,,,,,,85713,84352,,12406,,,,15544,,21360,5843,,,,,,6055,,,,,85822,87866,,,46180,,,,,,
5/11/2012 12:00:00 AM,21960,21788,21566,,,,,,,85777,84415,,11955,,,,15157,,20883,5706,,,,,,5883,,,,,86168,87927,,,46280,,,,,,
5/18/2012 12:00:00 AM,20449,20227,20081,,,,,,,85836,84485,,10819,,,,13746,,19445,5219,,,,,,5472,,,,4408,86332,87979,,,46306,,,,,,
5/25/2012 12:00:00 AM,20952,20724,20497,,,,,,,85908,84572,,11053,,,,14153,,20010,5424,,,,,,5612,,,,4558,86438,88045,,,46362,,,,,,
6/1/2012 12:00:00 AM,21047,20874,20641,,,,,,,85954,84651,,11224,,,,14378,,20384,5447,,,,,,5612,,,,4694,86986,88101,,,46457,,,,,,
6/8/2012 12:00:00 AM,21151,20973,20747,,,,,,,86030,84743,,11329,,,,14134,,20006,5630,,,,,,5589,,,,4868,87373,88154,,,46526,,,,,,
6/15/2012 12:00:00 AM,21379,21192,20963,,,,,,,86072,84784,,11362,,,,14464,,20371,5732,,,,,,5612,,,,4776,87192,88210,,,46531,,,,,,
6/22/2012 12:00:00 AM,21116,20913,20790,,,,,,,86110,84821,,11362,,,,14593,,20563,5531,,,,,,5526,,,,4893,87260,88267,,,46536,,,,,,
6/29/2012 12:00:00 AM,21185,21067,20811,,,,,,,86182,84880,,11362,,,,14545,,20064,5633,,,,,,5630,,,,4907,87276,88315,,,46558,,,,,,
7/6/2012 12:00:00 AM,21168,21067,20828,,,,,,,86250,84958,,11357,,,,14440,,19845,5554,,,,,,5517,,,,4936,87740,88376,,,46671,,,,,,
7/13/2012 12:00:00 AM,20651,20497,20332,,,,,,,86452,85253,,11040,,,,14014,,19641,5341,,,,,,5435,,,,4699,89249,88498,,,47086,,,,,,
7/20/2012 12:00:00 AM,20823,20613,20429,,,,,,,86575,85386,,11040,,,,13871,,19819,5158,,,,,,5463,,,,4728,89894,88559,,,47147,,,,,,
7/27/2012 12:00:00 AM,20965,20746,20578,,,,,,,86638,85473,,11265,,,,13842,,19877,5139,,,,,,5544,,,,4742,90375,88621,,,47239,,,,,,
8/3/2012 12:00:00 AM,21211,20986,20790,,,,,,,86693,85536,,11435,,,,13832,,19926,5051,,,,,,5594,,,,4859,90834,88677,,,47375,,,,,,
8/10/2012 12:00:00 AM,22409,22137,21973,,,,,,,86731,85577,,11840,,,,14693,,20857,5443,,,,,,5815,,,,4771,90868,88712,,,47353,,,,,,
8/17/2012 12:00:00 AM,22371,22146,21960,,,,,,,86718,85502,,11734,,,,14612,,20928,5439,,,,,,5824,,,,4868,90042,88721,,,47204,,,,,,
8/24/2012 12:00:00 AM,21974,21751,21574,,,,,,,86760,85561,,11578,,,,14287,,20580,5329,,,,,,5725,,,,4956,90670,88773,,,47353,,,,,,
8/31/2012 12:00:00 AM,21616,21441,21265,,,,,,,86840,85702,,11541,,,,14009,,20384,5291,,,,,,5698,,,,5048,91129,88847,,,47479,,,,,,
9/7/2012 12:00:00 AM,21935,21725,21595,,,,,,,86874,85735,,11798,,,,14239,,20046,5394,,,,,,5775,,,,5246,90935,88895,,,47444,,,,,,
9/14/2012 12:00:00 AM,22896,22687,22511,,,,,,,86904,85702,,12162,,,,14535,,20670,5652,,,,,,5960,,,,5237,90649,88908,,,47422,,,,,,
9/21/2012 12:00:00 AM,22750,22511,22325,,,,,,,86963,85772,,12162,,,,14492,,20376,5713,,,,,,5856,,,,5125,91058,88974,,,47475,,,,,,
9/28/2012 12:00:00 AM,22681,22455,22291,,,,,,,87014,85847,,12065,,,,14306,,20304,5500,,,,,,5892,,,,5028,91488,89026,,,47550,,,,,,
10/5/2012 12:00:00 AM,22638,22425,22265,,,,,,,87060,85901,,12051,,,,14378,,20162,5462,,,,,,5851,,,,5086,91884,89070,,,47629,,,,,,
10/12/2012 12:00:00 AM,21802,21600,21468,,,,,,,87119,85959,,11591,,,,13828,,19373,5272,,,,,,5576,,,,4791,91930,89131,,,47642,,,,,,
10/19/2012 12:00:00 AM,22047,21948,21663,,,,,,,87157,85959,,11826,,,,13890,,19191,5401,,,,,,5625,,,,4553,91454,89166,,,47581,,,,,,
10/26/2012 12:00:00 AM,21349,21205,21036,,,,,,,87220,86034,,11674,,,,13732,,18135,5169,,,,,,5481,,,,4398,91838,89218,,,47638,,,,,,
11/2/2012 12:00:00 AM,21668,21532,21324,,,,,,,87263,86109,,12153,,,,14196,,17649,5249,,,,,,5481,,,,4500,91804,89271,,,47686,,,,,,
11/9/2012 12:00:00 AM,21439,21295,21125,,,,,,,87305,86133,,12226,,,,14258,,17164,5055,,,,,,5530,,,,4354,91998,89314,,,47708,,,,,,
11/16/2012 12:00:00 AM,21013,20870,20704,,,,,,,87351,86175,,12001,,,,13885,,17551,4945,,,,,,5422,,,,4015,92044,89358,,,47725,,,,,,
11/23/2012 12:00:00 AM,21711,21566,21375,,,,,,,87372,86208,,12599,,,,14597,,17569,4956,,,,,,5652,,,,4301,91698,89864,,,47655,,,,,,
11/30/2012 12:00:00 AM,22030,21862,21681,,,,,,,87427,86258,,12415,,,,14392,,18603,5109,,,,,,5770,,,,4204,91787,89436,,,47712,,,,,,
12/7/2012 12:00:00 AM,22332,22137,21970,,,,,,,87466,86310,,12461,,,,14865,,18531,5158,,,,,,5806,,,,4020,91659,89480,,,47734,,,,,,
12/14/2012 12:00:00 AM,22922,22730,22577,,,,,,,87497,86318,,12488,,,,14942,,18941,5401,,,,,,5901,,,,4155,91036,89519,,,47655,,,,,,
12/21/2012 12:00:00 AM,22599,22464,22284,,,,,,,87545,86374,,12148,,,,14421,,18326,5527,,,,,,5824,,,,4029,90922,89576,,,47712,,,,,,
12/28/2012 12:00:00 AM,22939,22871,22611,,,,,,,87610,86456,,12396,,,,15123,,18237,5603,,,,,,5919,,,,4151,91224,89629,,,47801,,,,,,
1/4/2013 12:00:00 AM,23164,22983,22823,,,,,,,87671,86555,,12525,,,,15391,,17012,5789,,,,,,5969,,,,4296,91475,89688,,,47903,,,,,,
1/11/2013 12:00:00 AM,22918,22781,22624,,,,,,,87719,86594,,12498,,,,15630,,16941,5580,,,,,,5838,,,,4228,91993,89741,,,47952,,,,,,
1/18/2013 12:00:00 AM,22763,22601,22462,,,,,,,87767,86624,,12139,,,,15013,,17097,5793,,,,,,5833,,,,4272,92203,89782,,,47992,,,,,,
1/25/2013 12:00:00 AM,22237,22210,21982,,,,,,,87815,86676,,11867,,,,14574,,16527,5888,,,,,,5734,,,,4320,92379,89813,,,48050,,,,,,
2/1/2013 12:00:00 AM,22405,22275,22084,,,,,,,87846,86701,,11941,,,,14440,,17271,5934,,,,,,5838,,,,4267,91637,89849,,,47987,,,,,,
2/8/2013 12:00:00 AM,22366,22257,22080,,,,,,,87907,86783,,11927,,,,14650,,17618,5797,,,,,,5842,,,,4175,92054,89907,,,48090,,,,,,
2/15/2013 12:00:00 AM,22797,22644,22488,,,,,,,87959,86831,,12194,,,,15138,,17845,5858,,,,,,5933,,,,4233,92041,89952,,,48107,,,,,,
2/22/2013 12:00:00 AM,23271,23129,22946,,,,,,,88012,86895,,12548,,,,15597,,18349,6014,,,,,,6037,,,,4374,92414,90006,,,48160,,,,,,
2/28/2013 12:00:00 AM,23327,23245,23052,,,,,,,88073,86964,,12640,,,,15726,,18549,6136,,,,,,6023,,,,4349,93020,90059,,,48285,,,,,,
3/8/2013 12:00:00 AM,22987,22850,22692,,,,,,,88103,87003,,12695,,,,16018,,18108,6067,,,,,,5951,,,,4412,92686,90100,,,48258,,,,,,
3/15/2013 12:00:00 AM,22694,22584,22403,,,,,,,88160,87067,,12737,,,,16257,,18669,5911,,,,,,5842,,,,4374,93165,90153,,,48343,,,,,,
3/22/2013 12:00:00 AM,22185,22103,21940,,,,,,,88208,87106,,12603,,,,15994,,18277,5618,,,,,,5761,,,,4446,93424,90189,,,48432,,,,,,
3/29/2013 12:00:00 AM,22896,22837,22670,,,,,,,88286,87205,,12971,,,,16242,,18825,5926,,,,,,5942,,,,4514,94122,90256,,,48574,,,,,,
4/5/2013 12:00:00 AM,21948,21918,21753,,,,,,,88339,87317,,12636,,,,15884,,17386,5622,,,,,,5725,,,,4480,94302,90315,,,48646,,,,,,
4/12/2013 12:00:00 AM,21853,21738,21664,,,,,,,88352,87192,,12866,,,,16056,,17226,5664,,,,,,5643,,,,4412,93024,90301,,,48361,,,,,,
4/19/2013 12:00:00 AM,21625,21523,21388,,,,,,,88361,87257,,12686,,,,15917,,16455,5489,,,,,,5652,,,,4539,93911,90346,,,48490,,,,,,
4/26/2013 12:00:00 AM,22013,21910,21800,,,,,,,88391,87330,,12999,,,,16438,,17021,5607,,,,,,5707,,,,4640,94473,90404,,,48632,,,,,,
5/3/2013 12:00:00 AM,22204,22161,21989,,,,,,,88479,87446,,12981,,,,16558,,17702,5320,,,,,,5789,,,,4704,94952,90476,,,48739,,,,,,
5/10/2013 12:00:00 AM,21926,21849,21731,,,,,,,88505,87429,,12815,,,,16304,,16833,5529,,,,,,5720,,,,4636,94126,90512,,,48619,,,,,,
5/16/2013 12:00:00 AM,22456,22361,22251,,,,,,,88553,87476,,13239,,,,16721,,17613,5708,,,,,,5780,,,,4825,94096,90570,,,48628,,,,,,
5/24/2013 12:00:00 AM,22308,22231,22118,,,,,,,88592,87498,,13137,,,,17267,,18487,5808,,,,,,5716,,,,4747,93766,90606,,,48592,,,,,,
5/31/2013 12:00:00 AM,22703,22673,22492,,,,,,,88614,87468,,13483,,,,17483,,18854,5847,,,,,,5843,,,,4655,92722,90628,,,48378,,,,,,
6/7/2013 12:00:00 AM,21804,21680,21598,,,,,,,88679,87532,,12760,,,,16491,,18410,5576,,,,,,5679,,,,4412,92651,90686,,,48392,,,,,,
6/14/2013 12:00:00 AM,21296,21198,21069,,,,,,,88719,87593,,12488,,,,16309,,17864,5452,,,,,,5520,,,,4446,92239,90731,,,48374,,,,,,
6/21/2013 12:00:00 AM,20514,20421,20296,,,,,,,88705,87524,,12013,,,,16069,,17913,5246,,,,,,5434,,,,4305,90000,90731,,,48069,,,,,,
6/28/2013 12:00:00 AM,20996,20985,20786,,,,,,,88736,87580,,12322,,,,15926,,19253,5289,,,,,,5507,,,,4451,90882,90794,,,48244,,,,,,
7/5/2013 12:00:00 AM,20649,20578,20416,,,,,,,88819,87679,,11847,,,,15140,,18388,5227,,,,,,5388,,,,4538,90237,90857,,,48172,,,,,,
7/12/2013 12:00:00 AM,21048,20942,20812,,,,,,,88924,87752,,12101,,,,15480,,17976,5487,,,,,,5497,,,,4606,91260,90901,,,48383,,,,,,
7/19/2013 12:00:00 AM,21035,20946,20842,,,,,,,88945,87799,,12041,,,,15648,,18765,5456,,,,,,5484,,,,4631,91167,90951,,,48397,,,,,,
7/26/2013 12:00:00 AM,21518,21454,21289,,,,,,,88937,87804,,12211,,,,15633,,18877,5615,,,,,,5602,,,,4636,90408,90964,,,48275,,,,,,
8/2/2013 12:00:00 AM,21674,21567,21465,,,,,,,88993,87838,,12124,,,,15672,,19168,5746,,,,,,5598,,,,4655,90123,91018,,,48334,,,,,,
8/9/2013 12:00:00 AM,21105,20994,20893,,,,,,,89063,87924,,12092,,,,15264,,18536,5669,,,,,,5452,,,,4728,90087,91076,,,48379,,,,,,
8/16/2013 12:00:00 AM,21548,21484,21353,,,,,,,89094,87903,,12303,,,,16050,,19186,5642,,,,,,5516,,,,4645,89455,91089,,,48302,,,,,,
